id,created_at,original_text,screen_name,author_id,replies,retweet_count,to,hashtags,user_mentions,urls
1080845771589730305,Thu Jan 03 15:18:07 +0000 2019,"It is with sadness I received news of the loss of AVM Hamza Abdullahi, former governor of Kano State and one-time minister of FCT. It was under his watch as minister that Abuja Phase 1 was constructed. May Allah SWT grant him Aljannah Firdaus. Ameen.",atiku,177583133,559,966,,,,
1079681149365075968,Mon Dec 31 10:10:20 +0000 2018,"As 2018 comes to an end and 2019 beckons, on behalf of my family and I, let me wish you and your family a very happy New Year in advance. Full text: https://www.facebook.com/14312764639/posts/10156930651464640?sfns=st",atiku,177583133,486,848,,,,https://www.facebook.com/14312764639/posts/10156930651464640?sfns=st
1078752292738871296,Fri Dec 28 20:39:23 +0000 2018,"After his untimely overthrow from office, he continued to devote his time and effort to nation building through the elder statesmanly role he played, including during my time in office as Vice President. He will be greatly missed. May Almighty Allah grant him Aljannah Firdaus.",atiku,177583133,267,604,,,,
1078752287923814401,Fri Dec 28 20:39:22 +0000 2018,"President Shehu Usman Shagari was a completely detribalized Nigerian. He served Nigeria from his youth to the evening of his life, as a teacher & moulder of minds and later as a leader and moulder of nations.",atiku,177583133,399,1483,,,,
1078553052829896704,Fri Dec 28 07:27:40 +0000 2018,"My message to the good people of Zamfara state. I am saddened by the banditry and killings that have affected your state and by God’s grace, I will do everything possible to bring the killers to book and prevent further killings.",atiku,177583133,1388,2275,,,,
1078034379115544576,Wed Dec 26 21:06:39 +0000 2018,"Happy 51st birthday @YakubDogara, 14th speaker, @HouseNGR. You remain a beacon of hope and exemplary leadership. Wishing you long life with good health and vitality.",atiku,177583133,262,612,,,@YakubDogara @HouseNGR,
1077984836701294595,Wed Dec 26 17:49:47 +0000 2018,Healthcare delivery services for persons with disabilities will be reviewed and updated to reflect the present-day realities and address 21st century needs of persons living with disabilities.,atiku,177583133,116,349,,,,
1077984833912082432,Wed Dec 26 17:49:47 +0000 2018,We will involve private sector transportation operators to increase access to transportation and create incentives for those who operate wheelchair accessible buses.,atiku,177583133,89,339,,,,
1077984830854451201,Wed Dec 26 17:49:46 +0000 2018,"We will also make readily available teaching and learning aids through duty free import or support for local production of such aids - and also importantly, we will increase availability of schools that can provide special needs services.",atiku,177583133,32,168,,,,
1077984828199501825,Wed Dec 26 17:49:45 +0000 2018,"In the area of education, we will implement trainings for special needs professionals to offer services within the education sector and ensure strict monitoring and evaluation of schools providing special care for people with special needs.",atiku,177583133,38,172,,,,
1077984825292795905,Wed Dec 26 17:49:44 +0000 2018,We will also increase funding to the MDAs that carter to persons with special needs and disabilities.,atiku,177583133,51,171,,,,
1077251388281946113,Mon Dec 24 17:15:19 +0000 2018,The recent killings in Magami village in Faru District of Maradun LGA of Zamfara is one too many. The people of Zamfara and indeed all peoples of Nigeria deserve to live in peace and safety.,atiku,177583133,380,926,,,,https://www.premiumtimesng.com/news/headlines/302640-just-in-riot-in-zamfara-over-insecurity.html
1076866967112482818,Sun Dec 23 15:47:46 +0000 2018,"This Christmas, I urge all Nigerians to spare a thought for our military on the frontlines on the war on terror. I had cause to telephone Lt. Col. Ibrahim Sakaba’s widow this Yuletide. I am touched by her devotion & love for her husband who paid the supreme sacrifice for Nigeria.",atiku,177583133,1103,1991,,,,
1076161065950552064,Fri Dec 21 17:02:46 +0000 2018,"CSOs & political parties have to partner in protecting rule of law, freedom & democracy in Nigeria. If we joke with this country, we will end up with a dictatorship. But I can assure you, all my life I have fought for democracy & against dictatorship & will continue to fight it!",atiku,177583133,147,420,,,,
1076161033457356800,Fri Dec 21 17:02:39 +0000 2018,"So if we want our citizens who have excelled abroad to return home, let us provide what they get there, and this is doable because we have the human and material resources to do it. This is how I believe our experts abroad can return home. #AtikuMeetsCSOs",atiku,177583133,639,1359,,#AtikuMeetsCSOs,,
1075452699280314369,Wed Dec 19 18:07:59 +0000 2018,My town hall meeting today in Aba with manufacturers/business owners reinforces my conviction that leadership is the only next thing our country is waiting for to reclaim its greatness. We will get Nigeria working again when our manufacturers get the support they need to thrive.,atiku,177583133,720,1900,,,,
1075377062662340608,Wed Dec 19 13:07:25 +0000 2018,"The killing of former Chief of Defence Staff, Air Marshal Sabundu Alex Badeh is a stark reminder of the state of insecurity in our land. May God grant strength and comfort to his family to bear this irreparable loss.",atiku,177583133,653,1582,,,,
1075315557669527552,Wed Dec 19 09:03:02 +0000 2018,"Happy 56th birthday to the Director General, Presidential Campaign Council of our great party @OfficialPDPNig, also leader and chairman of Nigeria’s 8th National Assembly. I wish you many more years in good health in service to our country and humanity. #SarakiAt56",atiku,177583133,534,1593,,#SarakiAt56,@OfficialPDPNig,
1075074960136253440,Tue Dec 18 17:06:59 +0000 2018,"My message to the great and good people of Kaduna state. I am pained by the recent upheavals that have affected your state and by God’s grace, I will do everything possible to return peace to Kaduna.",atiku,177583133,1135,2799,,,,
1075065191669338114,Tue Dec 18 16:28:10 +0000 2018,Gombe! #PDPNorthEastRally,atiku,177583133,472,1579,,#PDPNorthEastRally,,
1074704026430775297,Mon Dec 17 16:33:01 +0000 2018,"I wish President @MBuhari a happy birthday even as my family and I pray for long life for him. Despite the fact that we will meet at the polls soon, I very much affirm that we are brothers born from the womb of One Nigeria. Happy birthday. -AA",atiku,177583133,1343,4151,,,@MBuhari,
1073698719579734016,Fri Dec 14 21:58:17 +0000 2018,I watched with pride as @PeterObi laid out our vision to get Nigeria working again. Can’t wait for the presidential debate. #2019Debate,atiku,177583133,2681,6588,,#2019Debate,@PeterObi,
1073273111112499201,Thu Dec 13 17:47:04 +0000 2018,Happy birthday to the Mr. Project of our time. Wishing you many more years in good health and project delivery for the good people of Rivers State and Nigeria.,atiku,177583133,430,1195,,,,
1072954868728545281,Wed Dec 12 20:42:29 +0000 2018,"On behalf of my family, I mourn the loss of Dr Dozie Ikedife, a former President-General of Ohaneze Ndigbo. He was a true patriot who worked for a united, democratic and fair Nigeria. May he rest in peace. -AA",atiku,177583133,315,848,,,,
1072872680645423104,Wed Dec 12 15:15:54 +0000 2018,"Earlier today, I appended my signature to the Peace Accord. I also urged the President to sign the Electoral Act Amendment Bill into law. #LetsGetNigeriaWorkingAgain",atiku,177583133,934,2162,,#LetsGetNigeriaWorkingAgain,,
1072189317739622402,Mon Dec 10 18:00:28 +0000 2018,"Our economy grew at 1.81% in Q3 2018. Our population grew at 2.61%. Our people can’t find jobs, are getting poorer and hungrier. #TheAtikuPlan will accelerate growth. Not voting in 2019 is same as a vote for four more years of misery.",atiku,177583133,1248,2839,,#TheAtikuPlan,,
1072153547440037889,Mon Dec 10 15:38:20 +0000 2018,"On #HumanRightsDay let us remember those who have been persecuted because of their ethnicity, faith &amp; political beliefs. The rights of one man/woman denied, undermines the rights of us all. Today, we #StandUp4HumanRights until all people can freely enjoy their inalienable rights.",atiku,177583133,410,1328,,#HumanRightsDay #StandUp4HumanRights,,
1071117363460882432,Fri Dec 07 19:00:54 +0000 2018,"Mr President, assurances that your administration will conduct a free, fair and credible elections can not be taken seriously. For Nigerians and especially us in the opposition, you just missed an opportunity to walk the talk. -AA",atiku,177583133,1111,3148,,,,https://www.premiumtimesng.com/news/headlines/299704-2019-its-official-buhari-declines-assent-to-electoral-amendment-bill.html
1071074491017637888,Fri Dec 07 16:10:32 +0000 2018,It was a great honour and privilege to be adopted as the consensus presidential candidate of CUPP and PDP. I met this morning with the leaders of the Coalition of United Political Parties and we are all committed to a Government of National Unity in 2019.,atiku,177583133,593,1204,,,,
1070591126221086720,Thu Dec 06 08:09:49 +0000 2018,"In addition, the #AtikuPlan will encourage private sector involvement in cash crops for the region - with emphasis on processing at farms for industrial use.",atiku,177583133,88,305,,#AtikuPlan,,
1070591124203597825,Thu Dec 06 08:09:49 +0000 2018,"Top on our priority for the region also, will be to improve the port-infrastructure and surrounding link roads/infrastructure around the Lagos ports to ease congestion and facilitate trade.",atiku,177583133,109,346,,,,
1070591122198667266,Thu Dec 06 08:09:48 +0000 2018,"The #AtikuPlan will also build on and develop the educational and research capacities of the region based on relevance, equity, quality and access. Our restructuring agenda will give the region more autonomy, including the ability to fully exploit its investment potentials.",atiku,177583133,37,219,,#AtikuPlan,,
1070591120244133888,Thu Dec 06 08:09:48 +0000 2018,"As part of the 5,000km of railways development, the #AtikuPlan will implement the North-South rail link to improve inter-trade and foster regional integration.",atiku,177583133,34,200,,#AtikuPlan,,
1070591118432186368,Thu Dec 06 08:09:47 +0000 2018,"Again, key on our agenda is JOBS, through industrial development and MSMEs. The #AtikuPlan will also embark on Special Industrial Processing Clusters with special emphasis on the Fast-Moving Consumer Goods sector. We will incentivise the private sector to invest in these areas.",atiku,177583133,52,243,,#AtikuPlan,,
1070591115328454656,Thu Dec 06 08:09:47 +0000 2018,"Today, the campaign moves to the Pace Setter State (Oyo State). Key issues in the region remain decreasing human capital development - particularly in health & education, rising unemployment, income inequality, rising poverty, poor infrastructure, poor inter-state and link roads.",atiku,177583133,664,1563,,,,
1070331486677712896,Wed Dec 05 14:58:06 +0000 2018,God bless you all. Thank you. #PDPNorthCentralRally #LetsGetNigeriaWorkingAgain,atiku,177583133,73,221,,#PDPNorthCentralRally #LetsGetNigeriaWorkingAgain,,
1070331484677042176,Wed Dec 05 14:58:06 +0000 2018,"This is what the APC are doing. They are buying PVCs, they will come to you and give you N10, N20, N50 to buy your PVC - they are buying your future. Do you want to sell your future? Don’t sell your PVCs because they are going to use it against you. #PDPNorthCentralRally",atiku,177583133,456,685,,#PDPNorthCentralRally,,
1070331482449870848,Wed Dec 05 14:58:05 +0000 2018,"In terms of corruption, Nigeria is worse of today than we were in 2014. In terms of economy, we are the poorest country in the world today. In terms of insecurity, we are most insecure than at any other time in our history. #PDPNorthCentralRally #LetsGetNigeriaWorkingAgain",atiku,177583133,243,397,,#PDPNorthCentralRally #LetsGetNigeriaWorkingAgain,,
1070331480369451008,Wed Dec 05 14:58:05 +0000 2018,"It is time to return Nigeria to PDP, because the best years of this country was when the PDP was governing our country from 1999-2015. #PDPNorthCentralRally #LetsGetNigeriaWorkingAgain",atiku,177583133,176,237,,#PDPNorthCentralRally #LetsGetNigeriaWorkingAgain,,
